"subid","trial","item","goal","true_state","positivity","utterance"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3X87C8JFV6B4VMZYJ1KBP35RTJMSQ9.json",3,"cookie","social","heart3","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3X87C8JFV6B4VMZYJ1KBP35RTJMSQ9.json",4,"solo","social","heart0","neg","terrible"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3X87C8JFV6B4VMZYJ1KBP35RTJMSQ9.json",5,"presentation","informative","heart2","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3X87C8JFV6B4VMZYJ1KBP35RTJMSQ9.json",6,"painting","informative","heart1","neg","terrible"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3X87C8JFV6B4VMZYJ1KBP35RTJMSQ9.json",7,"monologue","informative","heart3","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3X87C8JFV6B4VMZYJ1KBP35RTJMSQ9.json",8,"film","informative","heart0","no_neg","terrible"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3X87C8JFV6B4VMZYJ1KBP35RTJMSQ9.json",9,"review","both","heart2","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3X87C8JFV6B4VMZYJ1KBP35RTJMSQ9.json",10,"app","both","heart1","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3X87C8JFV6B4VMZYJ1KBP35RTJMSQ9.json",11,"cake","both","heart3","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3X87C8JFV6B4VMZYJ1KBP35RTJMSQ9.json",12,"recital","both","heart0","no_neg","terrible"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3ZSY5X72NXBP9VM5PZS2AO5VSJBOR5.json",1,"cookie","social","heart1","neg","terrible"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3ZSY5X72NXBP9VM5PZS2AO5VSJBOR5.json",2,"review","social","heart3","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3ZSY5X72NXBP9VM5PZS2AO5VSJBOR5.json",3,"cake","social","heart0","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3ZSY5X72NXBP9VM5PZS2AO5VSJBOR5.json",4,"song","social","heart2","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3ZSY5X72NXBP9VM5PZS2AO5VSJBOR5.json",5,"app","informative","heart1","neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3ZSY5X72NXBP9VM5PZS2AO5VSJBOR5.json",6,"painting","informative","heart3","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3ZSY5X72NXBP9VM5PZS2AO5VSJBOR5.json",7,"recital","informative","heart0","no_neg","terrible"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3ZSY5X72NXBP9VM5PZS2AO5VSJBOR5.json",8,"monologue","informative","heart2","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3ZSY5X72NXBP9VM5PZS2AO5VSJBOR5.json",9,"poem","both","heart1","neg","terrible"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3ZSY5X72NXBP9VM5PZS2AO5VSJBOR5.json",10,"film","both","heart3","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3ZSY5X72NXBP9VM5PZS2AO5VSJBOR5.json",11,"dance","both","heart0","neg","terrible"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3ZSY5X72NXBP9VM5PZS2AO5VSJBOR5.json",12,"solo","both","heart2","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-308Q0PEVB8D999FGXNFBZ69FALG9IC.json",1,"recital","social","heart3","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-308Q0PEVB8D999FGXNFBZ69FALG9IC.json",2,"monologue","social","heart1","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-308Q0PEVB8D999FGXNFBZ69FALG9IC.json",3,"poem","social","heart0","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-308Q0PEVB8D999FGXNFBZ69FALG9IC.json",4,"dance","social","heart2","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-308Q0PEVB8D999FGXNFBZ69FALG9IC.json",5,"painting","informative","heart3","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-308Q0PEVB8D999FGXNFBZ69FALG9IC.json",6,"song","informative","heart1","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-308Q0PEVB8D999FGXNFBZ69FALG9IC.json",7,"app","informative","heart0","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-308Q0PEVB8D999FGXNFBZ69FALG9IC.json",8,"review","informative","heart2","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-308Q0PEVB8D999FGXNFBZ69FALG9IC.json",9,"presentation","both","heart3","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-308Q0PEVB8D999FGXNFBZ69FALG9IC.json",10,"solo","both","heart1","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-308Q0PEVB8D999FGXNFBZ69FALG9IC.json",11,"cookie","both","heart0","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-308Q0PEVB8D999FGXNFBZ69FALG9IC.json",12,"film","both","heart2","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-31JLPPHS2UUXQT13E9R6SQ2FM5VO31.json",1,"film","both","heart3","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-31JLPPHS2UUXQT13E9R6SQ2FM5VO31.json",2,"dance","both","heart1","neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-31JLPPHS2UUXQT13E9R6SQ2FM5VO31.json",3,"painting","both","heart0","no_neg","terrible"
"3X7837UUADYFZHZURWSX2D2P458J6Z-31JLPPHS2UUXQT13E9R6SQ2FM5VO31.json",4,"cookie","both","heart2","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-31JLPPHS2UUXQT13E9R6SQ2FM5VO31.json",5,"song","informative","heart3","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-31JLPPHS2UUXQT13E9R6SQ2FM5VO31.json",6,"app","informative","heart1","neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-31JLPPHS2UUXQT13E9R6SQ2FM5VO31.json",7,"cake","informative","heart0","no_neg","terrible"
"3X7837UUADYFZHZURWSX2D2P458J6Z-31JLPPHS2UUXQT13E9R6SQ2FM5VO31.json",8,"monologue","informative","heart2","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-31JLPPHS2UUXQT13E9R6SQ2FM5VO31.json",9,"presentation","social","heart3","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-31JLPPHS2UUXQT13E9R6SQ2FM5VO31.json",10,"review","social","heart1","neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-31JLPPHS2UUXQT13E9R6SQ2FM5VO31.json",11,"recital","social","heart0","no_neg","terrible"
"3X7837UUADYFZHZURWSX2D2P458J6Z-31JLPPHS2UUXQT13E9R6SQ2FM5VO31.json",12,"poem","social","heart2","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-32RIADZISS4X6HC0L4DYM04MXUU4SZ.json",1,"review","both","heart1","neg","bad"
"3X7837UUADYFZHZURWSX2D2P458J6Z-32RIADZISS4X6HC0L4DYM04MXUU4SZ.json",2,"painting","both","heart0","no_neg","bad"
"3X7837UUADYFZHZURWSX2D2P458J6Z-32RIADZISS4X6HC0L4DYM04MXUU4SZ.json",3,"recital","both","heart3","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-32RIADZISS4X6HC0L4DYM04MXUU4SZ.json",4,"monologue","both","heart2","neg","bad"
"3X7837UUADYFZHZURWSX2D2P458J6Z-32RIADZISS4X6HC0L4DYM04MXUU4SZ.json",5,"film","informative","heart1","no_neg","bad"
"3X7837UUADYFZHZURWSX2D2P458J6Z-32RIADZISS4X6HC0L4DYM04MXUU4SZ.json",6,"cake","informative","heart0","no_neg","terrible"
"3X7837UUADYFZHZURWSX2D2P458J6Z-32RIADZISS4X6HC0L4DYM04MXUU4SZ.json",7,"dance","informative","heart3","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-32RIADZISS4X6HC0L4DYM04MXUU4SZ.json",8,"poem","informative","heart2","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-32RIADZISS4X6HC0L4DYM04MXUU4SZ.json",9,"song","social","heart1","no_neg","bad"
"3X7837UUADYFZHZURWSX2D2P458J6Z-32RIADZISS4X6HC0L4DYM04MXUU4SZ.json",10,"presentation","social","heart0","no_neg","terrible"
"3X7837UUADYFZHZURWSX2D2P458J6Z-32RIADZISS4X6HC0L4DYM04MXUU4SZ.json",11,"cookie","social","heart3","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-32RIADZISS4X6HC0L4DYM04MXUU4SZ.json",12,"solo","social","heart2","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3300DTYQT2H3L3UGI6060M1CSV3QE2.json",1,"poem","both","heart2","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3300DTYQT2H3L3UGI6060M1CSV3QE2.json",2,"cookie","both","heart0","neg","bad"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3300DTYQT2H3L3UGI6060M1CSV3QE2.json",3,"monologue","both","heart1","neg","bad"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3300DTYQT2H3L3UGI6060M1CSV3QE2.json",4,"solo","both","heart3","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3300DTYQT2H3L3UGI6060M1CSV3QE2.json",5,"recital","informative","heart2","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3300DTYQT2H3L3UGI6060M1CSV3QE2.json",6,"song","informative","heart0","neg","terrible"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3300DTYQT2H3L3UGI6060M1CSV3QE2.json",7,"dance","informative","heart1","neg","terrible"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3300DTYQT2H3L3UGI6060M1CSV3QE2.json",8,"presentation","informative","heart3","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3300DTYQT2H3L3UGI6060M1CSV3QE2.json",9,"painting","social","heart2","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3300DTYQT2H3L3UGI6060M1CSV3QE2.json",10,"review","social","heart0","neg","terrible"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3300DTYQT2H3L3UGI6060M1CSV3QE2.json",11,"cake","social","heart1","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3300DTYQT2H3L3UGI6060M1CSV3QE2.json",12,"app","social","heart3","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-33CKWXB73JKGKYGNL3FCS1AAV8I116.json",1,"presentation","both","heart2","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-33CKWXB73JKGKYGNL3FCS1AAV8I116.json",2,"film","both","heart3","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-33CKWXB73JKGKYGNL3FCS1AAV8I116.json",3,"app","both","heart0","neg","terrible"
"3X7837UUADYFZHZURWSX2D2P458J6Z-33CKWXB73JKGKYGNL3FCS1AAV8I116.json",4,"cookie","both","heart1","neg","bad"
"3X7837UUADYFZHZURWSX2D2P458J6Z-33CKWXB73JKGKYGNL3FCS1AAV8I116.json",5,"dance","informative","heart2","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-33CKWXB73JKGKYGNL3FCS1AAV8I116.json",6,"poem","informative","heart3","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-33CKWXB73JKGKYGNL3FCS1AAV8I116.json",7,"cake","informative","heart0","no_neg","bad"
"3X7837UUADYFZHZURWSX2D2P458J6Z-33CKWXB73JKGKYGNL3FCS1AAV8I116.json",8,"song","informative","heart1","neg","bad"
"3X7837UUADYFZHZURWSX2D2P458J6Z-33CKWXB73JKGKYGNL3FCS1AAV8I116.json",9,"recital","social","heart2","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-33CKWXB73JKGKYGNL3FCS1AAV8I116.json",10,"solo","social","heart3","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-33CKWXB73JKGKYGNL3FCS1AAV8I116.json",11,"monologue","social","heart0","neg","terrible"
"3X7837UUADYFZHZURWSX2D2P458J6Z-33CKWXB73JKGKYGNL3FCS1AAV8I116.json",12,"review","social","heart1","neg","bad"
"3X7837UUADYFZHZURWSX2D2P458J6Z-34T446B1C0E00C535H0WVSARUFS0CL.json",1,"cake","social","heart1","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-34T446B1C0E00C535H0WVSARUFS0CL.json",2,"song","social","heart2","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-34T446B1C0E00C535H0WVSARUFS0CL.json",3,"film","social","heart3","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-34T446B1C0E00C535H0WVSARUFS0CL.json",4,"presentation","social","heart0","neg","terrible"
"3X7837UUADYFZHZURWSX2D2P458J6Z-34T446B1C0E00C535H0WVSARUFS0CL.json",5,"cookie","both","heart1","neg","terrible"
"3X7837UUADYFZHZURWSX2D2P458J6Z-34T446B1C0E00C535H0WVSARUFS0CL.json",6,"painting","both","heart2","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-34T446B1C0E00C535H0WVSARUFS0CL.json",7,"solo","both","heart3","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-34T446B1C0E00C535H0WVSARUFS0CL.json",8,"poem","both","heart0","neg","terrible"
"3X7837UUADYFZHZURWSX2D2P458J6Z-34T446B1C0E00C535H0WVSARUFS0CL.json",9,"review","informative","heart1","no_neg","bad"
"3X7837UUADYFZHZURWSX2D2P458J6Z-34T446B1C0E00C535H0WVSARUFS0CL.json",10,"monologue","informative","heart2","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-34T446B1C0E00C535H0WVSARUFS0CL.json",11,"recital","informative","heart3","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-34T446B1C0E00C535H0WVSARUFS0CL.json",12,"app","informative","heart0","no_neg","terrible"
"3X7837UUADYFZHZURWSX2D2P458J6Z-35GCEFQ6I5O9PXFAGI2N8O9J6683ZM.json",1,"app","both","heart2","neg","bad"
"3X7837UUADYFZHZURWSX2D2P458J6Z-35GCEFQ6I5O9PXFAGI2N8O9J6683ZM.json",2,"poem","both","heart0","neg","terrible"
"3X7837UUADYFZHZURWSX2D2P458J6Z-35GCEFQ6I5O9PXFAGI2N8O9J6683ZM.json",3,"cake","both","heart1","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-35GCEFQ6I5O9PXFAGI2N8O9J6683ZM.json",4,"monologue","both","heart3","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-35GCEFQ6I5O9PXFAGI2N8O9J6683ZM.json",5,"presentation","social","heart2","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-35GCEFQ6I5O9PXFAGI2N8O9J6683ZM.json",6,"song","social","heart0","neg","terrible"
"3X7837UUADYFZHZURWSX2D2P458J6Z-35GCEFQ6I5O9PXFAGI2N8O9J6683ZM.json",7,"recital","social","heart1","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-35GCEFQ6I5O9PXFAGI2N8O9J6683ZM.json",8,"dance","social","heart3","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-35GCEFQ6I5O9PXFAGI2N8O9J6683ZM.json",9,"cookie","informative","heart2","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-35GCEFQ6I5O9PXFAGI2N8O9J6683ZM.json",10,"solo","informative","heart0","no_neg","terrible"
"3X7837UUADYFZHZURWSX2D2P458J6Z-35GCEFQ6I5O9PXFAGI2N8O9J6683ZM.json",11,"painting","informative","heart1","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-35GCEFQ6I5O9PXFAGI2N8O9J6683ZM.json",12,"film","informative","heart3","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-35K3O9HUABD6UE474QPCONXYLQ4EF0.json",1,"dance","social","heart0","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-35K3O9HUABD6UE474QPCONXYLQ4EF0.json",2,"presentation","social","heart3","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-35K3O9HUABD6UE474QPCONXYLQ4EF0.json",3,"recital","social","heart1","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-35K3O9HUABD6UE474QPCONXYLQ4EF0.json",4,"painting","social","heart2","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-35K3O9HUABD6UE474QPCONXYLQ4EF0.json",5,"song","informative","heart0","neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-35K3O9HUABD6UE474QPCONXYLQ4EF0.json",6,"monologue","informative","heart3","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-35K3O9HUABD6UE474QPCONXYLQ4EF0.json",7,"app","informative","heart1","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-35K3O9HUABD6UE474QPCONXYLQ4EF0.json",8,"cake","informative","heart2","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-35K3O9HUABD6UE474QPCONXYLQ4EF0.json",9,"review","both","heart0","neg","terrible"
"3X7837UUADYFZHZURWSX2D2P458J6Z-35K3O9HUABD6UE474QPCONXYLQ4EF0.json",10,"solo","both","heart3","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-35K3O9HUABD6UE474QPCONXYLQ4EF0.json",11,"cookie","both","heart1","neg","bad"
"3X7837UUADYFZHZURWSX2D2P458J6Z-35K3O9HUABD6UE474QPCONXYLQ4EF0.json",12,"poem","both","heart2","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-35K3O9HUABD6UE474QPCONXYLTUEFW.json",1,"review","informative","heart2","neg","bad"
"3X7837UUADYFZHZURWSX2D2P458J6Z-35K3O9HUABD6UE474QPCONXYLTUEFW.json",2,"painting","informative","heart0","no_neg","terrible"
"3X7837UUADYFZHZURWSX2D2P458J6Z-35K3O9HUABD6UE474QPCONXYLTUEFW.json",3,"app","informative","heart1","neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-35K3O9HUABD6UE474QPCONXYLTUEFW.json",4,"song","informative","heart3","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-35K3O9HUABD6UE474QPCONXYLTUEFW.json",5,"film","both","heart2","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-35K3O9HUABD6UE474QPCONXYLTUEFW.json",6,"solo","both","heart0","neg","terrible"
"3X7837UUADYFZHZURWSX2D2P458J6Z-35K3O9HUABD6UE474QPCONXYLTUEFW.json",7,"recital","both","heart1","neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-35K3O9HUABD6UE474QPCONXYLTUEFW.json",8,"cake","both","heart3","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-35K3O9HUABD6UE474QPCONXYLTUEFW.json",9,"cookie","social","heart2","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-35K3O9HUABD6UE474QPCONXYLTUEFW.json",10,"poem","social","heart0","neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-35K3O9HUABD6UE474QPCONXYLTUEFW.json",11,"dance","social","heart1","neg","terrible"
"3X7837UUADYFZHZURWSX2D2P458J6Z-35K3O9HUABD6UE474QPCONXYLTUEFW.json",12,"presentation","social","heart3","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-37QW5D2ZRGMYPIZ2X73B3CKRZE18SH.json",1,"painting","both","heart3","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-37QW5D2ZRGMYPIZ2X73B3CKRZE18SH.json",2,"app","both","heart1","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-37QW5D2ZRGMYPIZ2X73B3CKRZE18SH.json",3,"film","both","heart2","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-37QW5D2ZRGMYPIZ2X73B3CKRZE18SH.json",4,"song","both","heart0","neg","bad"
"3X7837UUADYFZHZURWSX2D2P458J6Z-37QW5D2ZRGMYPIZ2X73B3CKRZE18SH.json",5,"review","informative","heart3","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-37QW5D2ZRGMYPIZ2X73B3CKRZE18SH.json",6,"cookie","informative","heart1","neg","bad"
"3X7837UUADYFZHZURWSX2D2P458J6Z-37QW5D2ZRGMYPIZ2X73B3CKRZE18SH.json",7,"cake","informative","heart2","neg","bad"
"3X7837UUADYFZHZURWSX2D2P458J6Z-37QW5D2ZRGMYPIZ2X73B3CKRZE18SH.json",8,"monologue","informative","heart0","no_neg","bad"
"3X7837UUADYFZHZURWSX2D2P458J6Z-37QW5D2ZRGMYPIZ2X73B3CKRZE18SH.json",9,"presentation","social","heart3","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-37QW5D2ZRGMYPIZ2X73B3CKRZE18SH.json",10,"solo","social","heart1","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-37QW5D2ZRGMYPIZ2X73B3CKRZE18SH.json",11,"poem","social","heart2","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-37QW5D2ZRGMYPIZ2X73B3CKRZE18SH.json",12,"recital","social","heart0","neg","bad"
"3X7837UUADYFZHZURWSX2D2P458J6Z-37UQDCYH6XVAHWBNHXGA0Z83N0F7VS.json",1,"solo","both","heart2","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-37UQDCYH6XVAHWBNHXGA0Z83N0F7VS.json",2,"poem","both","heart1","neg","bad"
"3X7837UUADYFZHZURWSX2D2P458J6Z-37UQDCYH6XVAHWBNHXGA0Z83N0F7VS.json",3,"film","both","heart3","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-37UQDCYH6XVAHWBNHXGA0Z83N0F7VS.json",4,"dance","both","heart0","neg","bad"
"3X7837UUADYFZHZURWSX2D2P458J6Z-37UQDCYH6XVAHWBNHXGA0Z83N0F7VS.json",5,"presentation","social","heart2","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-37UQDCYH6XVAHWBNHXGA0Z83N0F7VS.json",6,"app","social","heart1","neg","bad"
"3X7837UUADYFZHZURWSX2D2P458J6Z-37UQDCYH6XVAHWBNHXGA0Z83N0F7VS.json",7,"recital","social","heart3","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-37UQDCYH6XVAHWBNHXGA0Z83N0F7VS.json",8,"cookie","social","heart0","neg","bad"
"3X7837UUADYFZHZURWSX2D2P458J6Z-37UQDCYH6XVAHWBNHXGA0Z83N0F7VS.json",9,"monologue","informative","heart2","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-37UQDCYH6XVAHWBNHXGA0Z83N0F7VS.json",10,"review","informative","heart1","neg","terrible"
"3X7837UUADYFZHZURWSX2D2P458J6Z-37UQDCYH6XVAHWBNHXGA0Z83N0F7VS.json",11,"song","informative","heart3","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-37UQDCYH6XVAHWBNHXGA0Z83N0F7VS.json",12,"cake","informative","heart0","neg","bad"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3AZHRG4CU4KCNC9KCOPV2P6XOZP30U.json",1,"cookie","both","heart0","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3AZHRG4CU4KCNC9KCOPV2P6XOZP30U.json",2,"painting","both","heart3","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3AZHRG4CU4KCNC9KCOPV2P6XOZP30U.json",3,"film","both","heart1","neg","terrible"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3AZHRG4CU4KCNC9KCOPV2P6XOZP30U.json",4,"poem","both","heart2","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3AZHRG4CU4KCNC9KCOPV2P6XOZP30U.json",5,"review","social","heart0","neg","terrible"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3AZHRG4CU4KCNC9KCOPV2P6XOZP30U.json",6,"app","social","heart3","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3AZHRG4CU4KCNC9KCOPV2P6XOZP30U.json",7,"song","social","heart1","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3AZHRG4CU4KCNC9KCOPV2P6XOZP30U.json",8,"dance","social","heart2","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3AZHRG4CU4KCNC9KCOPV2P6XOZP30U.json",9,"presentation","informative","heart0","no_neg","terrible"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3AZHRG4CU4KCNC9KCOPV2P6XOZP30U.json",10,"cake","informative","heart3","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3AZHRG4CU4KCNC9KCOPV2P6XOZP30U.json",11,"monologue","informative","heart1","neg","terrible"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3AZHRG4CU4KCNC9KCOPV2P6XOZP30U.json",12,"recital","informative","heart2","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3DOCMVPBTNEMCCU1VDB8MF0G1CHNN1.json",1,"cookie","both","heart0","neg","terrible"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3DOCMVPBTNEMCCU1VDB8MF0G1CHNN1.json",2,"monologue","both","heart2","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3DOCMVPBTNEMCCU1VDB8MF0G1CHNN1.json",3,"app","both","heart1","neg","bad"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3DOCMVPBTNEMCCU1VDB8MF0G1CHNN1.json",4,"poem","both","heart3","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3DOCMVPBTNEMCCU1VDB8MF0G1CHNN1.json",5,"cake","social","heart0","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3DOCMVPBTNEMCCU1VDB8MF0G1CHNN1.json",6,"review","social","heart2","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3DOCMVPBTNEMCCU1VDB8MF0G1CHNN1.json",7,"song","social","heart1","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3DOCMVPBTNEMCCU1VDB8MF0G1CHNN1.json",8,"recital","social","heart3","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3DOCMVPBTNEMCCU1VDB8MF0G1CHNN1.json",9,"solo","informative","heart0","no_neg","terrible"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3DOCMVPBTNEMCCU1VDB8MF0G1CHNN1.json",10,"dance","informative","heart2","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3DOCMVPBTNEMCCU1VDB8MF0G1CHNN1.json",11,"presentation","informative","heart1","no_neg","bad"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3DOCMVPBTNEMCCU1VDB8MF0G1CHNN1.json",12,"painting","informative","heart3","no_neg","amazing"
